index,frb_name,fingerprint,name,timestamp,dm,fluence,width_ms,scattering_ms,ra,dec,snr,peak_freq
297,FRB20190208A,2db2120d8017dbe5590deae9fdc21ed0388a5f7183f1a123e33861dbf39823c0,FRB20190208A,2019-02-08T17:41:50.690806,579.843,4.9,0.00038,0.00122,283.52,46.96,31.2,535.9
298,FRB20190208A,88bce6754fcdf901f5d7586bfeea69e66f3baff37a25a36859fcb5282343335e,FRB20190208A,2019-02-08T17:41:50.696275,579.843,4.9,0.00679,0.00122,283.52,46.96,31.2,463.2
299,FRB20190209A,eb77add24d2a674c28020b732a28335c8fab0cb2f56f3bdbecd8d237def46b05,FRB20190209A,2019-02-09T08:20:21.023779,424.786,3.9,0.00143,0.00113,144.32,77.67,19.6,470.1
300,FRB20190210B,01b1e2de8e55e1fbdbd6c977e65855a5ea7150cb44a19081c9f0c7209862afad,FRB20190210B,2019-02-10T05:36:31.338149,624.1879,5.3,0.000397,0.00036,104.18,23.7,66.0,400.2
301,FRB20190210C,1f70dcfb1706eed4197be5d2bc281283c664b9eb2597f84d46a6ddec7ca51c1c,FRB20190210C,2019-02-10T06:03:43.417613,643.3669,3.6,0.000286,0.00025,295.75,89.1,27.3,448.5
302,FRB20190210A,c4536897ae9ef79ce44f8f2f2fd694e66f46b324096fb27d6844229d560a4176,FRB20190210A,2019-02-10T08:17:13.904880,426.12,1.8,0.00578,0.0015,144.32,77.67,21.7,461.8
303,FRB20190210D,2daa1adb79e64f71d50deb71c1e7db495ccd46bf184f877fc8f8c5a9bb067aeb,FRB20190210D,2019-02-10T19:14:51.424581,359.1477,2.5,0.00058,0.00027,307.8,55.46,36.0,611.8
304,FRB20190210E,433256742ba4d159fce59d42f79c793fe610a51a35ef4cb112079cd123b8ce76,FRB20190210E,2019-02-10T20:21:58.753757,580.58,1.4,0.00096,,313.65,86.67,15.5,472.2
305,FRB20190211A,82d7414464d691b97e1bfeede0715c24b6f254bb3300570a2be63e012e439db0,FRB20190211A,2019-02-11T03:04:55.424271,1188.256,5.8,0.00036,0.00329,67.06,68.64,27.8,656.0
306,FRB20190211B,3d7c146b5aaf9c949d93d10bb140042449053db71006bf84b98b00759e1c2afc,FRB20190211B,2019-02-11T18:37:46.035610,260.7,1.4,0.00098,0.00015,299.62,61.37,18.4,440.1
307,FRB20190212B,04ac788d9046c34066ba5d19049ef5f58d6515815b93e90c4e78e205523a22f5,FRB20190212B,2019-02-12T07:53:59.120684,600.1866,3.7,0.000226,0.0005,139.99,52.11,41.6,400.2
308,FRB20190212C,0db7f40dfac0195503b5ede84cbc1b620078862754cb9cbeccbc190743fe95fb,FRB20190212C,2019-02-12T10:04:50.679351,1016.45,12.2,0.00442,0.0101,172.57,28.14,33.2,498.1
309,FRB20190212D,2da1454641bc3efb10e50fcd6d5a20b226d7e25c799993c6e975c24c9f527f92,FRB20190212D,2019-02-12T10:34:04.499558,1139.765,5.7,0.00105,0.0159,178.83,66.72,18.4,400.2
310,FRB20190212A,9269111d24636432456ccdc94d871901b91fd3fac999509559af99a7d295444e,FRB20190212A,2019-02-12T16:17:23.455680,301.784,3.1,0.00276,,276.14,81.43,15.7,466.3
311,FRB20190213A,605a9171db4f38894e9f140a4b24ae6c6b1164de170bb0c3ee1d767a7c183340,FRB20190213A,2019-02-13T00:42:26.710848,651.06,2.3,0.00151,0.00286,31.72,20.08,17.5,418.9
312,FRB20190213C,fd7697c281b0c79da0e5bf34e7dddba0d8a5fb0889f9e9aa3887b425b8870056,FRB20190213C,2019-02-13T02:47:46.479638,357.0634,1.1,0.000646,,64.26,45.0,11.5,800.2
313,FRB20190213B,3d9b6907d7c5cab92f13d7902388a59d4ae02d82b3eded23f244ce56efe5d622,FRB20190213B,2019-02-13T17:09:32.719089,301.3128,4.2,0.00074,0.00068,276.14,81.43,23.2,639.2
314,FRB20190213B,eda1d2d83541a82529cc389794fb2f0dd5640ccd289391df764ee656878d41b5,FRB20190213B,2019-02-13T17:09:32.736499,301.3128,4.2,0.00028,0.00068,276.14,81.43,23.2,514.3
315,FRB20190213D,ec5552e19e7d17a8581409fbc24b00fe375ea28c32e322af9aff821dd9d458ab,FRB20190213D,2019-02-13T20:54:16.857043,1346.8476,2.2,0.000626,,336.45,52.71,25.0,671.4
316,FRB20190214A,07720cc0b294c5f3f8770cd27f32cc0886aaf63f8c25fce8a72ec9d0a3e88e66,FRB20190214A,2019-02-14T04:44:47.202979,497.68,8.8,0.0145,,96.09,66.24,16.7,800.2
317,FRB20190214C,7cfcae04164a138504ab572f8b1d65a0ac4a97f53cd2ba2a948bfd9814c683b1,FRB20190214C,2019-02-14T12:56:57.171149,533.112,5.2,0.00168,0.00108,218.87,19.36,24.4,463.1
318,FRB20190215B,3a3ac564f1acce70e21f461d565021620af6526113a015719fe8c845722b66fa,FRB20190215B,2019-02-15T20:42:01.624174,274.6295,5.6,0.000864,,335.04,45.34,61.9,400.2
319,FRB20190216A,8d360b07c5bc7e3ec169e64f74c80e3b607de6ae6c79d2b39073c75c607e676c,FRB20190216A,2019-02-16T15:26:58.247376,1282.37,47.0,0.02051,0.0234,256.33,68.28,77.3,489.2
320,FRB20190217A,3f4822bebd9a60871789989641debf6e2f5dfc9bc295f2f96cb50e9ae8e5d711,FRB20190217A,2019-02-17T04:31:57.861878,798.1092,1.2,0.00086,0.00315,94.88,43.11,20.7,521.5
321,FRB20190217B,8df15145ec8ab47ee4d1122e5e7c6fd0af894947f2b8d52f78a5c024a31b1316,FRB20190217B,2019-02-17T23:39:22.994499,846.212,6.0,0.00066,0.0079,22.58,26.95,16.7,400.2
322,FRB20190218A,95f486a5b4a93ad5b1ec699b3c7524f16aed590c0340c8057800998f7050ca3b,FRB20190218A,2019-02-18T10:20:13.703839,1285.129,1.6,0.00141,,184.05,56.42,16.6,483.6
323,FRB20190218B,dbc8c39db46f0b8c3384e93976e5bee6a7cae6d9ea8c20d9ea2f598c0fa39ad1,FRB20190218B,2019-02-18T16:00:58.173321,547.868,5.9,0.00205,0.0141,268.7,17.93,19.8,588.0
324,FRB20190218C,9aa375f0f2a428bd6778ff06b620b861f942f8779456e2e1a35880925913ac28,FRB20190218C,2019-02-18T20:20:11.024637,319.3239,31.0,0.000206,0.00011,156.96,77.95,155.5,440.4
325,FRB20190219A,2591be0a0affa1917c6ca15640a28173e113105f2d45dcc726b329e645e27901,FRB20190219A,2019-02-19T05:10:27.037534,657.1942,1.0,0.001592,,105.78,43.13,29.8,400.2
326,FRB20190219B,45160d574a415339e34a7e3f234e76e350ecaf06864874d10be62d58eb19085e,FRB20190219B,2019-02-19T14:27:02.205046,1681.11,14.4,0.00242,0.0164,246.3,57.92,42.8,612.2
327,FRB20190219C,7cbab0f20ee2ff3b930a3ed67a555121bb68691da54b3e30356fe7da6dfd57cb,FRB20190219C,2019-02-19T21:19:55.974694,806.688,2.0,0.00208,,349.67,49.21,12.4,613.5
328,FRB20190220A,7fa33fbdadf1c69f68df2dbcba8cd38e86824fd6823fe2f725337ac034668234,FRB20190220A,2019-02-20T13:57:35.631343,216.12,0.7,0.00055,0.00024,237.21,74.16,17.6,400.2
329,FRB20190221A,7847f8d196552c12972c4e552277b192005d41ec45a3e090ac4c7beb6d739c42,FRB20190221A,2019-02-21T06:47:30.274993,223.806,2.3,0.00097,0.00041,132.6,9.9,22.1,444.8
330,FRB20190221B,9e83f018d28fbbaa33d5bcd2c64c1278e82ad6cdf1f4b0202ba020ac69201e2d,FRB20190221B,2019-02-21T17:02:56.602721,393.124,5.6,0.00394,,286.77,27.86,15.3,400.2
331,FRB20190221C,1636aa3162bb0d7be90d11e6f922baf781cb0a0a9a4530ba3c13d9d1772ece21,FRB20190221C,2019-02-21T19:00:43.094310,2042.3,7.1,0.00118,0.0131,316.15,54.67,26.4,664.9
332,FRB20190221D,25bd8b2c76f33b9f6ebc988e7df88bfd970e196d97d30d0bcdbb96b9dfb53c92,FRB20190221D,2019-02-21T23:29:08.289534,473.7873,1.1,0.000774,,24.81,60.93,13.0,427.2
333,FRB20190222B,90272cb09a5f901711e73350a3b5baec5515941f62dcd7ebe52a7b3745c67358,FRB20190222B,2019-02-22T08:34:34.893206,497.619,4.4,0.00152,0.00526,160.69,19.62,19.9,400.2
334,FRB20190222C,644971e5a72d08e054a96b0c280753d1e76da6998d88d8aabb7ec1a559dbcc12,FRB20190222C,2019-02-22T13:45:59.498456,524.0071,0.8,0.000676,,239.18,40.03,29.0,436.3
335,FRB20190222A,dfdb5fba9561799b16dbe3be4f2cc97b663898a4e057ee82412f8fca79adfeea,FRB20190222A,2019-02-22T18:46:01.419548,460.169,11.8,0.001839,0.0009,313.06,69.83,92.4,445.3
336,FRB20190222D,f31c7010ebd7cd7c0673df3b9476cb35f0618d6afb7405ad49334d210a492bae,FRB20190222D,2019-02-22T18:47:16.960641,895.2976,0.9,0.000601,,313.9,26.57,12.6,583.6
337,FRB20190223A,31a79973ba217dc45d864f71a2ff59ecbd45a52b4102db91bd9a410d6f8c1d3c,FRB20190223A,2019-02-23T03:36:19.406892,389.2365,1.6,0.000763,,64.72,87.65,20.5,444.8
338,FRB20190223B,1177915b808d9b1d1198771d98a0e8deb5dc1a1bffa42f534c56c612d4b66ad4,FRB20190223B,2019-02-23T18:31:49.929370,536.5143,0.8,0.000654,,311.62,60.56,12.5,638.6
339,FRB20190224A,f70a9e04fe0c69b6449d20778760cb2c484be2d76399f72df83d5ed4020d79ed,FRB20190224A,2019-02-24T02:17:13.465536,818.4,8.5,0.00204,0.00577,60.53,83.39,28.6,408.9
340,FRB20190224B,546f4da93994538b02099acb528c38ba3be0eb302e206901ce01c755799f447b,FRB20190224B,2019-02-24T03:48:43.561296,839.3674,4.5,0.000639,,268.24,82.57,16.2,472.7
341,FRB20190224C,726d4b95195854037981d4003cd3dba6296f7759f8b47a37fb5502c1e1fa3575,FRB20190224C,2019-02-24T06:00:37.309498,497.4,7.9,0.00029,0.00948,124.05,19.78,30.7,747.4
342,FRB20190224D,f891a5f0077f656759327e4a87fa260af150a2501b649942db873e19b1c64655,FRB20190224D,2019-02-24T07:46:29.987910,752.9522,6.1,0.000673,,331.89,89.05,41.9,531.6
343,FRB20190224E,e81f0b939da72a30f85a56c24afd376dfa4f40bfe85c4b404333a66e7f445ee0,FRB20190224E,2019-02-24T10:00:48.918681,435.8612,4.0,0.000549,,183.04,61.54,71.0,454.9
344,FRB20190226A,a66db45a28f5cfcaaf47e0fd6e0f81b348e07862e265fffa6933b4fdd29782a8,FRB20190226A,2019-02-26T01:36:34.203154,601.5727,1.4,0.000453,,58.83,31.93,32.4,527.9
345,FRB20190226B,e139320cdd20aad4f9d9e91d11e1fcce410a1aff018b3bb9e6f5272b00a95d07,FRB20190226B,2019-02-26T15:48:01.062691,631.603,2.4,0.004,,273.57,61.81,13.2,585.2
346,FRB20190226C,ac2c1cbadffeb26b068d231e5124b18ec653c57a4ed8efdfe076589cf64fa10c,FRB20190226C,2019-02-26T22:45:19.446509,827.77,1.4,0.00131,,17.46,26.76,15.9,433.3
347,FRB20190227A,0e7d43d29b5fa6f6ed815933b0c1b8c5f487a991801137b1290f03565c32e9bb,FRB20190227A,2019-02-27T04:43:35.675564,394.0388,12.5,0.001296,,108.41,56.34,112.0,599.9
348,FRB20190227B,82d669e57000fab0325ed3b44691c3596cd3b4b1f27d28eae85495379c5891b7,FRB20190227B,2019-02-27T12:11:09.887453,331.2289,0.7,0.000403,,220.54,39.8,15.9,400.2
349,FRB20190228A,377513c6e9a51a6a838670b22941781609982af786621ea8246851b2f9724ac3,FRB20190228A,2019-02-28T09:41:01.386062,419.0825,35.8,0.00225,0.01891,183.48,22.9,109.3,664.7
350,FRB20190228B,2b17706caea6ecb1690a25ad1d79b3536bcf1667547b9d70441438ffdcaa1ff6,FRB20190228B,2019-02-28T12:44:43.961196,1115.2461,66.0,0.00097,0.01459,50.01,81.94,60.6,489.5
351,FRB20190301B,3fd8d52e30dd054f2a039c5d58d57ca5479ec36a1273101757070b41c873ff56,FRB20190301B,2019-03-01T02:04:03.952704,621.333,0.8,0.00132,,69.5,74.08,14.9,400.2
352,FRB20190301C,274e41f90c447d05d632d4061539371a0fc746a8a34a4a3e2654c34bd3639227,FRB20190301C,2019-03-01T08:49:22.263888,802.913,2.3,0.00124,0.0084,171.83,34.93,13.6,400.2
353,FRB20190301D,affe79defd11fe756ca92756f5e906672c38cca03e0b904d7a37f27d5218d6d1,FRB20190301D,2019-03-01T15:49:33.728419,1160.692,1.5,0.0059,0.00053,278.72,74.68,16.3,425.4
354,FRB20190301A,9a98fd78c26ddd874412ac25760281e384d76134adffe07735f11c29c4cfcc2e,FRB20190301A,2019-03-01T18:03:02.473863,459.5613,8.6,0.001471,0.00156,313.06,69.83,53.5,592.1
355,FRB20190301A,189b0ab66468abf2ef151ce9e704df0896ea7ff5e0b575282260a869b2196ad0,FRB20190301A,2019-03-01T18:03:02.481638,459.5613,8.6,0.00124,0.00156,313.06,69.83,53.5,568.3
356,FRB20190302A,933748cc147cda18857cc9f7de264dcfc67ad8fa297d82623a7507705f32b7cc,FRB20190302A,2019-03-02T23:37:08.637600,1034.239,35.0,0.0071,0.0902,34.8,61.34,48.7,400.2
357,FRB20190303B,b55c14693443c364b32c8cb10c38ea23c5cb54e30dac64ddfd2531fb76594730,FRB20190303B,2019-03-03T05:50:25.006647,193.507,42.0,0.000715,0.00157,128.74,66.03,265.8,400.2
358,FRB20190303C,74721b4e0ea6bfa64bb52c54cdea7a71fa180e7f8651b3e2d9a6522cfd9e954a,FRB20190303C,2019-03-03T08:50:58.576733,1089.655,3.5,0.00176,,173.24,26.32,19.6,449.8
359,FRB20190303D,b875081b8e35967f00df71d65692ef13e22f7d7569f35e73ba0c691d270b8863,FRB20190303D,2019-03-03T09:23:51.744077,711.151,1.2,0.00081,,179.57,70.84,11.2,400.2
360,FRB20190303A,1868e2c5b9e4ebf6792dbf0a2dcd42cd1b6bcc1cd3bab4fc86587097e60c9c1b,FRB20190303A,2019-03-03T11:05:16.845446,221.667,2.5,0.00167,0.00296,208.03,48.24,23.1,631.5
361,FRB20190304A,df2b853f6cab1b5e450b44f45c8102d11534679dd82612be2bc2c4ab76e306b3,FRB20190304A,2019-03-04T05:28:11.453436,483.727,2.9,0.000408,0.0009,124.51,74.61,48.1,419.4
362,FRB20190304B,feb43e2f2a55de7478d8cc2053e839b708901e454be371289c4ad4127ee650a5,FRB20190304B,2019-03-04T10:53:01.131415,470.0053,2.2,0.00033,0.00062,204.86,24.19,28.8,400.2
363,FRB20190304C,b918f97eb490cec8d895f2239561eeaaabfe96e29c45d32c1fdff010974cdd64,FRB20190304C,2019-03-04T12:01:47.913980,564.991,1.3,0.000948,,223.01,26.72,15.9,454.9
364,FRB20190307A,f887767c2309ac53575916c99b86b47a93c8276fb6d90f5793ade0c49d3177df,FRB20190307A,2019-03-07T13:57:47.129723,355.337,0.0,0.00206,,254.55,9.85,18.7,557.1
365,FRB20190307B,c9f640a06915eee205e234e754c27dfbe9ac8e02219d7a5626fab5407c504357,FRB20190307B,2019-03-07T14:58:46.906723,294.001,0.0,0.02261,0.0211,269.2,38.4,19.9,656.8
366,FRB20190308C,2188b028c3b7167f71062e09bd017e2e5b0d273d852f151cdcc701a741017a44,FRB20190308C,2019-03-08T09:30:42.277236,500.519,4.8,0.0004,0.00229,188.36,44.39,39.0,453.4
367,FRB20190308C,2f81bbb66395ebcc87301b219dcd7434da7c1bfa863de83b240007e4179e8d30,FRB20190308C,2019-03-08T09:30:42.285937,500.519,4.8,0.00055,0.00229,188.36,44.39,39.0,449.0
368,FRB20190308B,8301dff4ed41e3f90a706c9cdad5b5351749fd19ed5597ac9e5413e884a91611,FRB20190308B,2019-03-08T11:12:28.333449,180.18,1.4,0.000186,0.00013,38.59,83.62,21.8,477.2
369,FRB20190308B,cb0db63071bd3799107e309687d24443122315cebf9b9f5005d63d047c02602c,FRB20190308B,2019-03-08T11:12:28.336283,180.18,1.4,0.00052,0.00013,38.59,83.62,21.8,455.5
370,FRB20190309A,237999742d4b66a91d006fe5f6f2b53594adae8616b677f11099b78cb39dd8c6,FRB20190309A,2019-03-09T15:26:36.733663,356.9,0.7,0.000581,,278.96,52.41,12.3,442.9
371,FRB20190313B,903cf576162db9125cb130f50ce59937f4681ff946c3b0cea95411781a92701e,FRB20190313B,2019-03-13T03:20:06.472234,1191.248,2.7,0.00064,0.00444,101.98,74.13,14.8,400.2
372,FRB20190313A,7153b56724f643a13d9ab24703023f5fd2e0fb2271f019817b1f750be1c27111,FRB20190313A,2019-03-13T09:21:46.759911,364.5,1.5,0.00186,,190.53,65.13,12.4,747.9
373,FRB20190316A,5f5274aa155382db4a8378b910f8cb401ac3ee8c500c6f4e53e6288a26b7c96d,FRB20190316A,2019-03-16T20:42:14.287700,515.9273,2.5,0.000834,,5.23,20.51,19.0,536.1
374,FRB20190317A,898f54df39929b599f9708642723a345ebcadebad7266b8140a777fc3d8ed924,FRB20190317A,2019-03-17T02:14:27.632003,1157.2595,1.2,0.00071,,87.44,44.66,9.8,582.6
375,FRB20190317B,da385805f130ff5e33fabb211a04650f71fd0f2fb186c124f3dae7a004b4098b,FRB20190317B,2019-03-17T03:03:02.005142,424.314,1.9,0.00125,,101.01,49.73,11.8,512.6
376,FRB20190317C,09377213bd32671e3515bf6603962459aa6a7f097f0b64a616eefa5f6a9829c9,FRB20190317C,2019-03-17T04:47:02.501751,598.263,7.8,0.0014,0.0234,125.82,32.07,18.1,472.6
377,FRB20190317F,71f85283e4132a0466ce3a9772174156d7e8fdfa408f23336786f201868f3abd,FRB20190317F,2019-03-17T12:09:55.351719,1118.109,26.0,0.0017,0.00902,236.25,47.05,82.3,434.8
378,FRB20190317E,05705decaae7e6c1676ce41717c46a5f88f3ebed6d6cdb6022bacee96d05a13a,FRB20190317E,2019-03-17T14:40:52.460809,800.88,7.3,0.00167,,274.37,13.25,14.9,800.2
379,FRB20190318A,de6a5fd62678ab74c887b93930341e85b7a74be7059bfdee2b9ffa8291a4b3f9,FRB20190318A,2019-03-18T17:44:02.655376,419.2661,14.2,0.00093,0.00623,324.11,74.46,32.4,402.9
380,FRB20190319A,fdba311caaed2357f9ec86b120b969eb1fcca9c9566bb64cd24eaa772e696fc9,FRB20190319A,2019-03-19T03:46:01.856456,2039.936,19.4,0.00147,0.0036,113.43,5.72,23.7,640.9
381,FRB20190320A,d59b4fc58a5d5c2f6cb4c2aba13c98eb5dc1e466c61cd8c929a5168a9edcc9fd,FRB20190320A,2019-03-20T00:21:02.396716,614.146,4.4,0.00118,0.00126,61.6,63.36,16.0,400.2
382,FRB20190320B,1fcfffe29fab166caf44170c247921fda1b340a42fca47df36ce950c5253fd9b,FRB20190320B,2019-03-20T12:47:33.663541,489.4949,1.9,0.000932,,250.4,39.63,20.1,400.2
383,FRB20190320C,b79b6a01257387302972039ecada18a3db165d0517d085d135b803f321d4be4c,FRB20190320C,2019-03-20T13:08:58.087755,368.7898,3.1,0.00104,,254.73,22.38,12.9,442.0
384,FRB20190320D,9e18d0590e0703520d76d9ce6caf57970c52ce9c5a37a164258091bfb4c4aff7,FRB20190320D,2019-03-20T13:33:08.213242,1141.35,11.4,0.0058,0.02,262.22,59.07,16.9,634.8
385,FRB20190320E,fd0255e7eae48cdd40534a5eaa0e8a265cd9467a70c654e9697832128d5b1eaf,FRB20190320E,2019-03-20T23:19:25.903344,299.135,12.3,0.000833,0.00072,76.64,89.16,38.8,592.6
386,FRB20190322A,90a75293be084766d42ee7bc14eae43849eedfe4eb20950ec2e7ac62eab59b5b,FRB20190322A,2019-03-22T03:28:04.367913,1060.118,10.1,0.00283,0.0112,110.75,51.3,22.5,563.0
387,FRB20190322B,22598de876ff4e69fd06fb169e863e33e47da4efd1b9bd99362a2656a59d18c9,FRB20190322B,2019-03-22T04:44:55.250362,576.982,2.0,0.0013,,132.03,73.34,10.2,400.2
388,FRB20190322C,0fe0e921c602f5c391f0f88ed4b68387bfeec2a5b66a1d4df2bdc285dce8566e,FRB20190322C,2019-03-22T15:44:17.304550,1192.0806,13.0,0.00014,0.00101,296.36,70.7,61.9,400.2
389,FRB20190323A,beb424fcb19d0206b4453caa1ec0cc2762d9deedc2677fa64e3071ae97379255,FRB20190323A,2019-03-23T03:27:58.299955,857.5038,2.7,0.00054,0.00263,112.37,34.46,14.4,542.7
390,FRB20190323B,4cadbd9e17022bc8f320336ae674223bed6424ad406b1aa638681109de57a0d4,FRB20190323B,2019-03-23T08:42:56.167352,789.5631,10.6,0.000134,0.00013,193.22,77.24,76.8,586.4
391,FRB20190323C,6b45b09d69e1c2636b3e8e6614138c92872ef1b86c10784e1f7cc5afdc00e3c1,FRB20190323C,2019-03-23T09:17:11.780246,381.118,1.4,0.00031,0.00108,199.5,40.07,12.7,454.3
392,FRB20190323D,f8fe2b9bcf364f1b449ff691d32d8ebfc83f0d13bb7417b474a215cd72f2c522,FRB20190323D,2019-03-23T23:47:28.051987,763.65,2.5,0.00543,,56.88,46.93,12.2,400.2
393,FRB20190325A,d99f9b256a26100170546bf057a765561d8bfc559bcc3ddb04a6a76a245133dc,FRB20190325A,2019-03-25T04:19:45.365606,359.289,4.6,0.00156,,130.41,83.07,15.6,400.2
394,FRB20190325B,fdef8f23d6aa81eed9e7b5efa97ffd5d36fd3993f0886b23d3a0504eefdd8033,FRB20190325B,2019-03-25T08:03:23.126890,1733.918,3.8,0.00135,0.00208,183.92,30.32,11.9,476.9
395,FRB20190325C,59ab4961bbb9b3ac23b0753de428ae79a4f91b7c37894826c1ddf7a969749b8e,FRB20190325C,2019-03-25T23:26:06.177610,797.83,3.8,0.0032,,53.85,60.17,12.3,542.7
396,FRB20190326A,1fba401ee3ef45e3462e4c60af93bee2d4feaeb8901a025ce568f05cced271f1,FRB20190326A,2019-03-26T06:39:15.434467,283.3113,1.5,0.000457,,161.9,74.22,13.4,458.0
397,FRB20190327A,0852c465247286a4b646099fa33f470406b83f67eead898a1cafc8a777c261ef,FRB20190327A,2019-03-27T14:27:27.813997,346.5748,5.2,0.000302,0.00033,281.31,34.28,36.4,400.2
398,FRB20190328A,c9ed53f8b0f96a8af45a12c419b8cec774baec2d36c8b4c05c84f1ce0be50c55,FRB20190328A,2019-03-28T03:46:47.368589,1303.58,2.7,0.0074,,120.35,59.1,9.1,400.2
399,FRB20190328B,53f36e8ef9b2d590e5df3f4c263a420ac0f265b07c7448876bfbfe7cc24a99fe,FRB20190328B,2019-03-28T09:48:45.809338,565.001,2.1,0.0016,,199.47,86.85,10.6,559.5
400,FRB20190328C,9bb8c74576fa50c0a0a81f64fe9bafb0f970dc70d98ecb3bbf62823d1bc8900f,FRB20190328C,2019-03-28T12:25:12.529900,472.8607,14.9,0.00077,0.0023,73.83,81.96,21.6,459.0
401,FRB20190329B,a017f060c83329ea4508bf8d3caa19144e61dcf4c576635cfc932ce069d08227,FRB20190329B,2019-03-29T01:20:33.059383,406.0539,0.0,0.00042,0.00337,87.9,76.27,24.5,500.4
402,FRB20190329C,333be2f8c8961bad332482364346fe34ac5c757bd6bd2c8d655c67686386a84b,FRB20190329C,2019-03-29T14:12:20.798617,1256.3592,0.0,0.001262,0.00089,279.79,51.63,27.5,800.2
403,FRB20190329A,33bbe7e1c7db4b360ef2bb8d1c995ddd2265638fbaa088cfb3fecb3db918d3d0,FRB20190329A,2019-03-29T23:58:21.318499,188.606,2.2,0.00104,0.0009,65.54,73.63,19.3,432.3
404,FRB20190330A,3ae34e0e38d0aa720cc08a43c4539c62dc6eb2e883be4aaea4cef56d690ff977,FRB20190330A,2019-03-30T09:07:55.552598,508.965,1.1,0.00097,0.00051,204.09,38.36,10.7,400.2
405,FRB20190330B,04f65e8091adff076f3f08e36aea00d7e2b653023f29eac87031e02f96dccfaa,FRB20190330B,2019-03-30T13:26:55.002385,668.0927,5.3,0.000342,0.00023,269.41,52.81,51.9,435.9
406,FRB20190401A,ed401f7d08e446be39b73848f3e21991d31dc32ea8f4986904402b11a4514383,FRB20190401A,2019-04-01T08:36:26.846006,783.216,8.6,0.00352,,196.8,79.91,24.8,479.1
407,FRB20190402A,14d82f4420a37e286e91a9e7438aec739098aba217cdf50fcec4ce43bf04c2a9,FRB20190402A,2019-04-02T07:10:10.470115,1291.69,1.3,0.00533,,178.61,47.1,11.5,453.3
408,FRB20190403G,c1ab9503433192ba06dc01578e5e0699cb206bd85a177140e35845cb8404e02d,FRB20190403G,2019-04-03T00:42:31.383706,865.311,1.6,0.00159,,81.74,25.78,15.8,506.6
409,FRB20190403A,a6f78f6615c8a68508a41b53033e9df20ab24e24a602a6f3809a2b10ebb8c049,FRB20190403A,2019-04-03T02:37:30.122947,518.834,3.2,0.0015,,116.33,86.36,15.2,513.6
410,FRB20190403B,248fab4985a4aee3e63c3dce18e3bf170873ac2ab08beedec6aae95eb9255625,FRB20190403B,2019-04-03T04:19:53.341190,292.473,23.8,0.00235,0.00578,135.47,1.46,26.0,453.2
411,FRB20190403C,7871c4675708b9963ffaa15d65d6aa63b9bc3abacd6394099683aa7ac9e7868e,FRB20190403C,2019-04-03T11:48:48.313094,935.009,1.5,0.00087,0.00186,249.83,58.7,12.2,400.2
412,FRB20190403D,e3196a7d024a2f638d7ee4dcba73228efa4ef132dcd56cf08a916b1508e77754,FRB20190403D,2019-04-03T17:27:58.955098,613.458,1.8,0.00131,,326.53,84.29,9.9,400.2
413,FRB20190403E,0e483b9a786cadad1a9764a475e29a6625e23dfda2bc599272b03e2ebc2a23a5,FRB20190403E,2019-04-03T21:14:57.638561,226.198,76.0,0.0022,0.0182,220.22,86.54,57.0,620.6
414,FRB20190403F,6091562bdfd069f66072cb90c014dd4f33059c7c84c0ecc4f770428c0d6a092a,FRB20190403F,2019-04-03T22:07:14.756966,664.184,7.1,0.00104,0.0105,43.34,33.14,16.4,400.2
415,FRB20190404A,30645188993af212013d80d4733684c77ea495163f977de746dce529350356d3,FRB20190404A,2019-04-04T04:41:06.215625,1353.9007,4.5,0.00136,0.00106,143.1,36.9,24.4,400.2
416,FRB20190404B,4e3991813650b9e4edd553818d09f284be510c39a0cb6ac7f1bbf40258571a2b,FRB20190404B,2019-04-04T12:32:15.618889,489.4231,16.3,0.000331,0.00011,259.79,40.0,175.1,400.2
417,FRB20190405A,708e4b70516d634b8b0d1be2139ee17f9d628a12e32f4be178665c31723ce96d,FRB20190405A,2019-04-05T17:34:26.398618,424.884,2.5,0.00111,0.00249,337.02,20.96,10.9,460.0
418,FRB20190405B,488f1a8464ca6797b5c3e20cac92b538f2ec203d13a060f5b8f44b5475ded951,FRB20190405B,2019-04-05T23:31:28.567891,1113.218,17.5,0.00082,0.00501,236.48,89.16,21.4,620.7
419,FRB20190406A,7dea4df71a30789e96a33bea4d298cf3a744eb46af4f4047f44234009cb561d1,FRB20190406A,2019-04-06T14:24:00,580.2254,2.3,0.00127,,283.52,46.96,16.3,539.4
420,FRB20190408A,8b58959138ef883aba593468fb77548b7c5c3bd221a5ab4261967790fa0c1360,FRB20190408A,2019-04-08T12:25:50.586240,863.3796,1.5,0.000839,,262.2,71.6,12.9,576.6
421,FRB20190409A,fba92f6c8f7998690f9381ff25d211ee6a679f87068911a1b1c26d7089c6c567,FRB20190409A,2019-04-09T00:09:58.673030,1791.8908,8.7,0.00023,0.00171,79.52,6.72,19.7,524.7
422,FRB20190409B,eb10fc288a3204cc1223c33ee48cc24b4e30266cbf6cfb633781c2b38daaf622,FRB20190409B,2019-04-09T03:25:40.040947,285.633,6.8,0.00234,0.0209,126.65,63.47,20.2,545.5
423,FRB20190409C,dd205b3319df20869efb133d518391397e7fb96004d1728c770c532fadea205f,FRB20190409C,2019-04-09T11:43:39.986141,674.631,2.2,0.00108,,252.6,71.62,12.1,418.3
